hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
9,36,5,1,0,5,3,1,2,0,0,14,30.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
9,43,3,0,0,3,0,1,2,1,0,14,10.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
9,49,4,0,0,4,0,1,2,0,0,13,996.0,23,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,0,0
9,62,5,0,3,5,0,1,2,1,0,32,120.0,31,,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
9,69,6,1,0,6,0,1,2,0,0,14,15.0,23,0.0,8,11,0,0,1,0,0.0,1.0,0.0,0,0,0,1,30.0,1,1
9,75,9,1,0,9,2,1,2,0,0,14,60.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,1,0,0,1,200.0,1,0
9,81,6,1,0,6,1,1,2,1,0,14,30.0,24,1.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,800.0,0,1
9,88,3,0,0,3,0,1,2,0,0,14,10.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
9,94,2,1,0,2,1,1,2,0,0,14,10.0,24,1.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
9,101,4,0,0,4,0,1,2,0,0,14,20.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,25.0,0,0
9,107,7,1,1,7,4,1,2,1,0,14,60.0,24,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,50.0,0,0
9,114,2,1,0,2,0,1,2,0,0,14,20.0,24,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,1,1
9,120,1,0,0,1,0,1,2,0,0,14,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
9,133,3,0,0,3,0,1,2,0,0,21,10.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
9,140,6,1,0,6,1,1,2,0,0,14,120.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
10,5,2,0,0,2,0,1,2,1,0,32,300.0,31,,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,90.0,1,0
10,16,3,0,0,3,0,1,2,0,0,32,10.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
10,28,2,0,0,2,0,1,2,0,0,32,15.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,25.0,1,0
10,51,4,1,0,4,2,1,2,0,0,43,10.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
10,63,4,1,0,4,2,1,2,0,0,32,5.0,24,1.0,8,11,1,0,1,0,0.0,0.0,0.0,1,0,0,1,70.0,1,0
10,74,5,2,0,4,2,1,2,1,0,32,240.0,31,,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
10,86,3,1,0,3,1,1,2,0,0,32,40.0,24,1.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,0,1
10,98,4,1,0,4,2,1,2,0,0,32,60.0,23,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
10,109,7,1,1,6,1,1,2,1,0,32,240.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
10,121,2,1,0,2,0,1,2,0,0,32,120.0,31,,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,80.0,1,0
10,133,7,1,0,7,2,1,2,0,0,32,120.0,31,,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,60.0,1,0
10,144,7,1,2,7,1,1,2,1,0,32,60.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
10,156,5,1,0,5,1,1,2,0,0,32,20.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
10,167,2,0,0,2,1,1,2,0,0,32,60.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
10,179,2,1,0,2,0,1,2,0,0,32,20.0,24,1.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,0,1
10,191,6,1,1,6,1,1,2,1,0,32,15.0,31,,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,40.0,0,1
10,214,5,1,0,5,2,1,2,0,0,32,5.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
10,237,3,0,0,3,0,1,2,0,0,32,10.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
10,249,5,0,0,5,1,1,2,0,0,32,5.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,80.0,1,0
11,3,5,1,0,5,0,1,1,1,0,13,996.0,22,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
11,9,4,3,0,2,0,1,1,0,1,12,996.0,22,0.0,7,34,0,1,1,0,0.0,0.0,0.0,0,0,1,1,30.0,0,1
11,15,4,0,0,4,0,1,1,0,0,21,10.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,0,0
11,21,4,0,0,4,1,1,1,1,1,14,5.0,13,0.0,8,34,1,1,1,0,1.0,1.0,0.0,1,0,1,1,100.0,1,1
11,28,3,1,0,3,1,1,1,0,0,13,996.0,24,0.0,7,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,1
11,34,6,1,0,6,0,1,1,0,0,13,996.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
11,40,4,1,0,4,0,1,1,1,0,14,15.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
11,47,4,1,0,4,2,1,1,0,0,14,5.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
11,53,6,2,0,4,1,1,1,0,0,21,30.0,13,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,1
11,59,6,1,1,6,0,1,1,1,0,13,996.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,120.0,0,0
11,66,5,1,0,5,2,1,1,0,0,13,996.0,22,1.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,80.0,0,1
11,72,4,2,0,4,0,1,1,0,0,14,5.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
11,78,2,0,0,2,0,1,1,1,0,14,30.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
11,85,2,0,0,2,0,1,1,0,0,14,5.0,22,0.0,8,34,1,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
11,91,2,0,0,2,0,1,1,0,0,14,10.0,13,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,35.0,0,1
11,97,5,1,0,5,1,1,1,0,0,14,5.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,0,0
11,104,3,1,1,3,1,1,1,1,0,14,5.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
11,110,5,1,0,5,0,1,1,0,0,13,996.0,24,1.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,15.0,0,0
11,116,1,0,0,1,0,1,1,0,0,13,996.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
11,123,9,2,2,9,3,1,1,1,1,12,996.0,13,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,1
11,129,6,1,0,5,1,1,1,0,0,13,996.0,21,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
11,135,4,1,0,4,0,1,1,0,0,14,996.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.0,0,0
12,2,4,1,0,4,1,1,2,1,0,14,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
12,8,3,1,0,3,0,1,2,0,0,14,240.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,0,0
12,15,7,1,0,7,1,1,2,0,0,21,180.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
12,21,5,2,0,5,0,1,2,1,0,14,180.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,1,0,0,1,70.0,1,0
12,27,6,1,0,6,1,1,2,0,0,21,360.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,1,0,0,1,70.0,1,1
12,40,6,1,1,6,2,1,2,1,0,31,120.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,80.0,1,0
12,46,1,0,0,1,0,1,2,0,0,32,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
12,53,2,1,0,2,0,1,2,0,0,14,270.0,24,1.0,8,11,0,0,0,0,1.0,0.0,0.0,1,0,0,1,30.0,1,0
12,59,5,1,1,4,0,1,2,1,0,14,240.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,60.0,0,0
12,65,2,1,0,2,0,1,2,0,0,14,240.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
12,72,7,1,0,7,0,1,2,0,0,14,210.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
12,78,3,0,0,3,0,1,2,1,0,14,300.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
12,84,2,0,0,2,0,1,2,0,0,32,360.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
12,90,8,1,0,8,3,1,2,0,0,21,420.0,23,1.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
12,97,3,1,0,3,1,1,2,0,0,31,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,70.0,0,0
12,103,1,0,0,1,0,1,2,1,0,31,150.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
12,109,3,0,0,3,0,1,2,0,0,14,240.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,80.0,0,0
12,122,8,1,0,6,1,1,2,1,0,14,240.0,24,1.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
12,128,5,1,0,5,2,1,2,0,0,14,60.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,1,0
12,135,5,1,0,5,1,1,2,0,0,31,150.0,24,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
13,1,4,0,1,4,0,1,2,1,0,21,60.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
13,5,3,1,0,3,1,1,2,0,0,21,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,60.0,0,0
13,10,5,2,0,5,0,1,2,0,0,42,5.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
13,14,4,1,0,4,1,1,2,1,0,31,90.0,23,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,70.0,0,0
13,23,2,0,0,2,1,1,2,0,0,31,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,60.0,0,0
13,27,6,1,1,6,1,1,2,1,0,21,15.0,24,1.0,7,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
13,31,5,1,0,5,2,1,2,0,0,21,2.0,24,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
13,36,2,0,0,2,0,1,2,0,0,21,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
13,40,6,1,1,6,1,1,2,1,0,21,10.0,24,1.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
13,45,6,1,0,6,1,1,2,0,0,21,15.0,31,,7,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
13,49,2,0,0,2,0,1,2,0,0,21,15.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
13,53,3,1,1,3,1,1,2,1,0,21,10.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
13,58,1,0,0,1,0,1,2,0,0,21,25.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
13,62,8,1,0,8,1,1,2,0,0,31,60.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
13,66,3,1,0,3,1,1,2,0,0,21,30.0,23,1.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
13,71,3,0,0,3,0,1,2,1,0,21,15.0,31,,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,25.0,1,1
13,75,1,0,0,1,0,1,2,0,0,32,5.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
13,79,2,0,0,2,0,1,2,0,0,21,60.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
13,84,2,0,0,2,0,1,2,1,0,31,5.0,24,1.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
13,88,4,1,0,3,1,1,2,0,0,21,15.0,24,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,1
13,93,5,1,0,5,2,1,2,0,0,31,30.0,23,1.0,7,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
14,6,3,1,2,3,0,1,2,1,0,61,30.0,24,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
14,17,7,1,0,7,2,1,2,0,0,61,60.0,22,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
14,28,7,2,0,7,0,1,2,0,0,61,5.0,24,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,1.0,1,0
14,39,4,1,1,4,1,1,2,1,0,61,10.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
14,50,3,0,0,3,0,1,2,0,0,61,5.0,23,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,0,1
14,62,2,1,0,2,0,1,2,0,0,61,10.0,23,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
14,73,6,1,0,6,1,1,2,1,0,61,15.0,24,0.0,8,34,1,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
14,84,4,1,0,4,1,1,2,0,0,61,5.0,23,1.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,1
14,95,4,1,0,4,1,1,2,0,0,61,10.0,23,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,65.0,0,1
14,106,7,1,2,6,2,1,2,1,0,61,15.0,24,1.0,8,34,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
14,117,5,2,0,5,0,1,2,0,0,61,20.0,23,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
14,129,2,0,0,2,0,1,2,0,0,61,10.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,70.0,0,0
14,140,4,1,1,4,1,1,2,1,0,13,996.0,23,1.0,8,35,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
14,151,6,1,0,6,1,1,2,0,0,61,10.0,23,1.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
14,162,3,1,0,3,0,1,2,0,0,61,20.0,24,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
14,185,5,1,1,5,1,1,2,1,0,61,5.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
14,196,3,1,0,3,1,1,2,0,0,61,15.0,23,1.0,7,34,0,1,1,0,1.0,1.0,0.0,0,0,0,1,15.0,1,1
14,207,8,2,0,8,1,1,2,0,0,31,5.0,24,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,0,1,30.0,1,1
14,218,4,1,1,4,0,1,2,1,0,61,10.0,24,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,1,1
14,229,5,1,0,5,0,1,2,0,0,61,30.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
14,240,6,1,0,6,2,1,2,0,0,61,10.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
15,15,1,0,1,1,0,1,1,1,0,13,996.0,13,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
15,35,3,0,0,2,0,1,1,0,0,13,996.0,13,0.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,0,1
15,56,3,1,0,3,0,1,1,0,0,13,996.0,22,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,77,5,1,1,4,1,1,1,1,0,13,996.0,13,1.0,7,11,1,0,1,0,1.0,1.0,0.0,0,0,0,0,,0,1
15,98,5,1,0,5,1,1,1,0,0,13,996.0,22,1.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,118,8,3,0,8,1,1,1,0,0,13,996.0,22,0.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
15,139,4,0,0,4,2,1,1,1,1,13,996.0,13,1.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
15,160,3,1,0,3,1,1,1,0,1,11,996.0,22,0.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
15,181,2,0,0,2,0,1,1,0,1,11,996.0,22,1.0,7,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
15,202,7,2,1,7,2,1,1,1,0,11,996.0,22,0.0,7,32,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,222,6,2,0,6,2,1,1,0,0,12,996.0,21,0.0,7,34,1,0,1,0,1.0,0.0,1.0,0,0,0,0,,1,1
15,243,7,1,0,7,3,1,1,0,0,13,996.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
15,264,6,2,2,6,0,1,1,1,0,13,996.0,24,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,285,7,2,0,7,1,1,1,0,0,13,996.0,22,0.0,7,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
15,305,1,0,0,1,0,1,1,0,0,13,996.0,13,1.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,1
15,326,4,1,0,4,1,1,1,0,0,12,996.0,13,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,347,4,1,0,4,1,1,1,1,0,13,996.0,22,1.0,7,34,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,368,3,1,0,3,0,1,1,0,0,13,996.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
15,388,1,0,0,1,0,1,1,0,0,13,996.0,21,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,1,60.0,1,0
15,409,1,0,1,1,0,1,1,1,0,13,996.0,24,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,70.0,0,1
15,430,7,2,0,7,1,1,1,0,0,13,996.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,0,0
15,451,4,1,0,4,1,1,1,0,0,13,996.0,22,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
16,2,5,1,1,5,2,1,1,1,0,14,10.0,23,0.0,8,34,0,0,1,0,1.0,1.0,0.0,0,0,0,1,10.0,1,1
16,9,7,0,0,7,1,1,1,0,0,14,10.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
16,17,3,1,0,3,1,1,1,0,0,42,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
16,24,8,1,2,6,0,1,1,1,0,42,60.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
16,32,3,0,0,3,0,1,1,0,0,42,240.0,23,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
16,39,10,1,0,7,1,1,1,0,0,32,120.0,24,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,1,1
16,47,7,1,3,7,1,1,1,1,0,32,30.0,23,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
16,54,3,1,0,3,1,1,1,0,0,42,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
16,62,5,1,0,5,0,1,1,0,0,42,120.0,23,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
16,70,3,0,0,3,0,1,1,1,0,42,50.0,24,0.0,7,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
16,77,4,1,0,4,0,1,1,0,0,32,40.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,1
16,85,3,0,0,3,0,1,1,0,0,32,60.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,1,1
16,92,4,1,1,4,2,1,1,1,0,32,90.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.0,0,0
16,100,3,0,0,3,0,1,1,0,0,42,120.0,23,1.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,25.0,1,0
16,107,7,0,0,7,1,1,1,0,0,42,30.0,24,1.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,80.0,0,0
16,115,7,1,0,6,1,1,1,0,0,42,60.0,23,1.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
16,122,2,0,0,2,0,1,1,1,0,32,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,25.0,0,0
16,130,1,0,0,1,0,1,1,0,0,32,60.0,23,0.0,8,34,1,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
16,137,6,1,0,6,1,1,1,0,0,32,5.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,15.0,1,1
16,145,2,0,1,2,0,1,1,1,0,32,15.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
16,153,3,1,0,3,0,1,1,0,0,32,240.0,23,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,15.0,0,0
16,160,6,1,0,6,1,1,1,0,0,32,180.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
17,1,5,2,1,4,1,1,2,1,0,32,20.0,12,1.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
17,9,3,1,0,3,1,1,2,0,0,14,45.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,1
17,17,3,1,0,3,0,1,2,0,0,32,30.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,0,1
17,25,4,1,0,4,1,1,2,1,0,32,30.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
17,33,1,0,0,1,0,1,2,0,0,21,30.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
17,41,5,1,0,5,1,1,2,0,0,32,30.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
17,49,7,4,2,5,0,1,2,1,0,21,30.0,13,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,70.0,1,1
17,57,6,1,0,6,2,1,2,0,0,32,30.0,21,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,90.0,1,1
17,65,4,1,0,4,2,1,2,0,0,32,60.0,23,1.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,90.0,1,0
17,73,4,1,1,4,0,1,2,1,0,32,60.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
17,81,1,1,0,1,0,1,2,0,0,32,60.0,22,1.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
17,89,4,1,0,4,1,1,2,0,0,14,30.0,23,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
17,97,5,2,0,5,2,1,2,1,0,21,10.0,13,1.0,8,34,1,0,1,0,1.0,0.0,0.0,1,0,0,1,100.0,1,0
17,105,8,1,0,8,1,1,2,0,0,21,30.0,13,1.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,1,1
17,113,8,0,0,8,0,1,2,0,0,32,30.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
17,121,1,0,0,1,0,1,2,0,0,21,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
17,129,5,1,1,5,1,1,2,1,0,21,15.0,13,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
17,137,6,0,0,6,1,1,2,0,0,21,30.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
17,145,4,1,0,4,2,1,2,0,0,21,10.0,13,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
17,152,3,1,0,3,0,1,2,1,0,14,30.0,21,0.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,1,1
17,160,5,1,0,5,2,1,2,0,0,14,60.0,23,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,160.0,1,1
17,168,2,0,0,2,0,1,2,0,0,32,15.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,60.0,0,0
18,4,9,1,3,9,2,1,2,1,0,32,480.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,60.0,1,0
18,9,2,0,0,2,0,1,2,0,0,32,480.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
18,13,4,1,0,4,0,1,2,0,0,32,30.0,24,1.0,8,11,0,0,1,0,1.0,1.0,0.0,0,0,0,1,100.0,1,0
18,17,4,0,1,4,0,1,2,1,0,32,120.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,60.0,1,0
18,22,3,1,0,3,1,1,2,0,0,32,120.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,1,0,0,1,45.0,1,0
